Object Number,Is Highlight,Is Timeline Work,Is Public Domain,Object ID,Gallery Number,Department,AccessionYear,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Constituent ID,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Artist Gender,Artist ULAN URL,Artist Wikidata URL,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Object Wikidata URL,Metadata Date,Repository,Tags,Tags AAT URL,Tags Wikidata URL
1998.329,True,True,False,487065,920,Modern and Contemporary Art,1998,Painting,White Flag,,,,,,16201,Artist, ,Jasper Johns,"American, born Augusta, Georgia, 1930", ,"Johns, Jasper",American ,1930      ,9999      ,,http://vocab.getty.edu/page/ulan/500022247,https://www.wikidata.org/wiki/Q155057,1955,1955,1955,"Encaustic, oil, newsprint, and charcoal on canvas",78 5/16 in. × 10 ft. 3/4 in. (198.9 × 306.7 cm),"Purchase, Lila Acheson Wallace, Reba and Dave Williams, Stephen and Nan Swid, Roy R. and Marie S. Neuberger Foundation Inc., Louis and Bessie Adler Foundation Inc., Paula Cussi, Maria-Gaetana Matisse, The Barnett Newman Foundation, Jane and Robert Carroll, Eliot and Wilson Nolen, Mr. and Mrs. Derald H. Ruttenberg, Ruth and Seymour Klein Foundation Inc., Andrew N. Schiff, The Cowles Charitable Trust, The Merrill G. and Emita E. Hastings Foundation, John J. Roche, Molly and Walter Bareiss, Linda and Morton Janklow, Aaron I. Fleischman, and Linford L. Lougheed Gifts, and gifts from friends of the Museum; Kathryn E. Hurd, Denise and Andrew Saul, George A. Hearn, Arthur Hoppock Hearn, Joseph H. Hazen Foundation Purchase, and Cynthia Hazen Polsky and Leon B. Polsky Funds; Mayer Fund; Florene M. Schoenborn Bequest; Gifts of Professor and Mrs. Zevi Scharfstein and Himan Brown, and other gifts, bequests, and funds from various donors, by exchange, 1998",,,,,,,,,,,,Paintings,"Art ©Jasper Johns/Licensed by VAGA, New York, NY",http://www.metmuseum.org/art/collection/search/487065,https://www.wikidata.org/wiki/Q7994688,,"Metropolitan Museum of Art, New York, NY",Flags,http://vocab.getty.edu/page/aat/300195678,https://www.wikidata.org/wiki/Q14660
31.62,True,True,False,487695,902,Modern and Contemporary Art,1931,Painting,Tables for Ladies,,,,,,16199,Artist, ,Edward Hopper,"American, Nyack, New York 1882–1967 New York", ,"Hopper, Edward",American,1882      ,1967      ,,http://vocab.getty.edu/page/ulan/500031212,https://www.wikidata.org/wiki/Q203401,1930,1930,1930,Oil on canvas,48 1/4 × 60 3/8 in. (122.6 x 153.4 cm),"George A. Hearn Fund, 1931",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/487695,https://www.wikidata.org/wiki/Q20189430,,"Metropolitan Museum of Art, New York, NY",Restaurants|Interiors|Men|Women|Dining,http://vocab.getty.edu/page/aat/300005182|http://vocab.getty.edu/page/aat/300391239|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300379052,https://www.wikidata.org/wiki/Q11707|https://www.wikidata.org/wiki/Q2998430|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q661199
47.106,True,True,False,488221,900,Modern and Contemporary Art,1947,Painting,Gertrude Stein,,,,,,16224,Artist, ,Pablo Picasso,"Spanish, Malaga 1881–1973 Mougins, France", ,"Picasso, Pablo",Spanish,1881      ,1973      ,,http://vocab.getty.edu/page/ulan/500009666,https://www.wikidata.org/wiki/Q5593,1905–6,1905,1906,Oil on canvas,39 3/8 × 32 in. (100 × 81.3 cm),"Bequest of Gertrude Stein, 1946
",,,,,,,,,,,,Paintings,"© 2023 Estate of Pablo Picasso / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/488221,https://www.wikidata.org/wiki/Q860930,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467
49.59.1,True,True,False,488315,902,Modern and Contemporary Art,1949,Painting,I Saw the Figure 5 in Gold,,,,,,16182,Artist, ,Charles Demuth,"American, Lancaster, Pennsylvania 1883–1935 Lancaster, Pennsylvania", ,"Demuth, Charles",American,1883      ,1935      ,,http://vocab.getty.edu/page/ulan/500004441,https://www.wikidata.org/wiki/Q380494,1928,1928,1928,"Oil, graphite, ink, and gold leaf on paperboard (Upson board)",35 1/2 × 30 in. (90.2 × 76.2 cm),"Alfred Stieglitz Collection, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/488315,https://www.wikidata.org/wiki/Q6622215,,"Metropolitan Museum of Art, New York, NY",Portraits,http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q134307
49.70.42,True,True,False,488486,910,Modern and Contemporary Art,1949,Painting,Portrait of a German Officer,,,,,,16197,Artist, ,Marsden Hartley,"American, Lewiston, Maine 1877–1943 Ellsworth, Maine", ,"Hartley, Marsden",American,1877      ,1943      ,,http://vocab.getty.edu/page/ulan/500012910,https://www.wikidata.org/wiki/Q553259,1914,1914,1914,Oil on canvas,68 1/4 × 41 3/8 in. (173.4 × 105.1 cm),"Alfred Stieglitz Collection, 1949",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/488486,https://www.wikidata.org/wiki/Q19917690,,"Metropolitan Museum of Art, New York, NY",World War I|Portraits,http://vocab.getty.edu/page/ia/901000143|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q361|https://www.wikidata.org/wiki/Q134307
49.70.51,True,True,False,488496,910,Modern and Contemporary Art,1949,Painting,The Café Terrace,,,,,,16231,Artist, ,Diego Rivera,"Mexican, Guanajuato 1886–1957 Mexico City", ,"Rivera, Diego",Mexican,1886      ,1957      ,,http://vocab.getty.edu/page/ulan/500025126,https://www.wikidata.org/wiki/Q171128,1915,1915,1915,Oil on canvas,23 7/8 × 19 1/2 in. (60.6 × 49.5 cm),"Alfred Stieglitz Collection, 1949",,,,,,,,,,,,Paintings,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/488496,https://www.wikidata.org/wiki/Q19922336,,"Metropolitan Museum of Art, New York, NY",,,
52.203,True,True,False,488694,903,Modern and Contemporary Art,1952,Painting,"Cow's Skull: Red, White, and Blue",,,,,,16217,Artist, ,Georgia O'Keeffe,"American, Sun Prairie, Wisconsin 1887–1986 Santa Fe, New Mexico", ,"O'Keeffe, Georgia",American,1887      ,1986      ,Female,http://vocab.getty.edu/page/ulan/500018666,https://www.wikidata.org/wiki/Q46408,1931,1931,1931,Oil on canvas,39 7/8 × 35 7/8 in. (101.3 × 91.1 cm),"Alfred Stieglitz Collection, 1952",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/488694,https://www.wikidata.org/wiki/Q5179376,,"Metropolitan Museum of Art, New York, NY",Cows|Skulls,http://vocab.getty.edu/page/aat/300250120|http://vocab.getty.edu/page/aat/300191856,https://www.wikidata.org/wiki/Q830|https://www.wikidata.org/wiki/Q13147
53.24.1,True,False,False,488732,902,Modern and Contemporary Art,1953,Painting,The Cathedrals of Art,,,,,,14713,Artist, ,Florine Stettheimer,"American, Rochester, New York 1871–1944 New York, New York", ,"Stettheimer, Florine",American,1871      ,1944      ,Female,http://vocab.getty.edu/page/ulan/500011029,https://www.wikidata.org/wiki/Q5461886,1942,1942,1942,Oil on canvas,60 1/4 × 50 1/4 in. (153 × 127.6 cm),"Gift of Ettie Stettheimer, 1953",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/488732,https://www.wikidata.org/wiki/Q19920667,,"Metropolitan Museum of Art, New York, NY",Men|Women|Museums|Interiors,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300312302|http://vocab.getty.edu/page/aat/300391239,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q33506|https://www.wikidata.org/wiki/Q2998430
53.45.5,True,False,False,488750,,Modern and Contemporary Art,1953,Painting,What of It?,,,,,,16392,Artist, ,Katherine Sophie Dreier,"American, New York 1877–1952 Milford, Connecticut", ,"Dreier, Katherine Sophie",American,1877      ,1952      ,Female,http://vocab.getty.edu/page/ulan/500018324,https://www.wikidata.org/wiki/Q464044,1939,1939,1939,Oil on canvas,16 × 20 in. (40.6 × 50.8 cm),"Bequest of the artist, 1952",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/488750,https://www.wikidata.org/wiki/Q20197508,,"Metropolitan Museum of Art, New York, NY",,,
56.205.1,True,True,False,488915,,Modern and Contemporary Art,1956,Painting,Water of the Flowery Mill,,,,,,16195,Artist, ,Arshile Gorky,"American (born Armenia), Khorkom 1904–1948 Sherman, Connecticut", ,"Gorky, Arshile","American, born Armenia",1904      ,1948      ,,http://vocab.getty.edu/page/ulan/500021392,https://www.wikidata.org/wiki/Q165648,1944,1944,1944,Oil on canvas,42 1/4 × 48 3/4 in. (107.3 × 123.8 cm),"George A. Hearn Fund, 1956",,,,,,,,,,,,Paintings,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/488915,https://www.wikidata.org/wiki/Q19918987,,"Metropolitan Museum of Art, New York, NY",Abstraction|Landscapes,http://vocab.getty.edu/page/aat/300056508|http://vocab.getty.edu/page/aat/300132294,https://www.wikidata.org/wiki/Q162150|https://www.wikidata.org/wiki/Q191163
56.205.2,True,False,False,488916,,Modern and Contemporary Art,1956,Painting,Easter Monday,,,,,,16181,Artist, ,Willem de Kooning,"American (born The Netherlands), Rotterdam 1904–1997 East Hampton, New York", ,"De Kooning, Willem","American, born The Netherlands",1904      ,1997      ,,http://vocab.getty.edu/page/ulan/500000974,https://www.wikidata.org/wiki/Q132305,1955–56,1955,1956,Oil and newspaper transfer on canvas,"96 3/4 in. × 74 1/4 in. × 1 in. (245.7 × 188.6 × 2.5 cm) 
","Rogers Fund, 1956",,,,,,,,,,,,Paintings,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/488916,https://www.wikidata.org/wiki/Q19918187,,"Metropolitan Museum of Art, New York, NY",Abstraction,http://vocab.getty.edu/page/aat/300056508,https://www.wikidata.org/wiki/Q162150
57.92,True,True,False,488978,919,Modern and Contemporary Art,1957,Painting,Autumn Rhythm (Number 30),,,,,,16226,Artist, ,Jackson Pollock,"American, Cody, Wyoming 1912–1956 East Hampton, New York", ,"Pollock, Jackson",American,1912      ,1956      ,,http://vocab.getty.edu/page/ulan/500015134,https://www.wikidata.org/wiki/Q37571,1950,1950,1950,Enamel on canvas,8 ft. 9 in. × 17 ft. 3 in. (266.7 × 525.8 cm),"George A. Hearn Fund, 1957",,,,,,,,,,,,Paintings,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/488978,https://www.wikidata.org/wiki/Q2873092,,"Metropolitan Museum of Art, New York, NY",Abstraction,http://vocab.getty.edu/page/aat/300056508,https://www.wikidata.org/wiki/Q162150
63.73,True,False,False,489307,921,Modern and Contemporary Art,1963,Painting,Blue Green Red,,,,,,16202,Artist, ,Ellsworth Kelly,"American, Newburgh, New York 1923–2015 Spencertown, New York", ,"Kelly, Ellsworth",American ,1923      ,2015      ,,http://vocab.getty.edu/page/ulan/500004975,https://www.wikidata.org/wiki/Q544899,1963,1963,1963,Oil on canvas,91 × 82 in. (231.1 × 208.3 cm),"Arthur Hoppock Hearn Fund, 1963",,,,,,,,,,,,Paintings,© Ellsworth Kelly Foundation,http://www.metmuseum.org/art/collection/search/489307,https://www.wikidata.org/wiki/Q20189992,,"Metropolitan Museum of Art, New York, NY",Abstraction,http://vocab.getty.edu/page/aat/300056508,https://www.wikidata.org/wiki/Q162150
64.123.4,True,False,False,489321,,Modern and Contemporary Art,1964,Painting,Third Avenue El,,,,,,14712,Artist, ,Hedda Sterne,"American, Bucharest 1910–2011 New York, New York", ,"Sterne, Hedda",American,1910      ,2011      ,Female,http://vocab.getty.edu/page/ulan/500007206,https://www.wikidata.org/wiki/Q436874,1952–53,1952,1953,Oil and spray enamel on canvas,40 3/8 x 31 7/8 in. (102.6 x 81 cm),"Gift of Mr. and Mrs. Daniel H. Silberberg, 1964",,,,,,,,,,,,Paintings,© Estate of Hedda Sterne,http://www.metmuseum.org/art/collection/search/489321,https://www.wikidata.org/wiki/Q19917566,,"Metropolitan Museum of Art, New York, NY",,,
65.247,True,True,False,489403,,Modern and Contemporary Art,1965,Painting,Elegy to the Spanish Republic No. 70,,,,,,16214,Artist, ,Robert Motherwell,"American, Aberdeen, Washington 1915–1991 Provincetown, Massachusetts", ,"Motherwell, Robert",American,1915      ,1991      ,,http://vocab.getty.edu/page/ulan/500016415,https://www.wikidata.org/wiki/Q165275,1961,1961,1961,Oil on canvas,69 x 114 in. (175.3 x 289.6 cm),"Anonymous Gift, 1965",,,,,,,,,,,,Paintings,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/489403,https://www.wikidata.org/wiki/Q19917777,,"Metropolitan Museum of Art, New York, NY",Abstraction,http://vocab.getty.edu/page/aat/300056508,https://www.wikidata.org/wiki/Q162150
65.273,True,False,False,489409,,Modern and Contemporary Art,1965,Painting,Mona Lisa,,,,,,16268,Artist, ,Andy Warhol,"American, Pittsburgh, Pennsylvania 1928–1987 New York", ,"Warhol, Andy",American,1928      ,1987      ,,http://vocab.getty.edu/page/ulan/500006031,https://www.wikidata.org/wiki/Q5603,1963,1963,1963,Acrylic and silkscreen on canvas,44 × 29 in. (111.8 × 73.7 cm),"Gift of Henry Geldzahler, 1965",,,,,,,,,,,,Paintings,,http://www.metmuseum.org/art/collection/search/489409,https://www.wikidata.org/wiki/Q20199553,,"Metropolitan Museum of Art, New York, NY",Portraits|Women,http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q467
67.112,True,False,False,489513,910,Modern and Contemporary Art,1967,Painting,Athletic Contest,,,,,,16269,Artist, ,Max Weber,"American (born Russia), Bialystok 1881–1961 Great Neck, New York", ,"Weber, Max","American, born Russia",1881      ,1961      ,,http://vocab.getty.edu/page/ulan/500029261,https://www.wikidata.org/wiki/Q535334,1915,1915,1915,Oil on canvas,40 in. × 55 1/8 in. (101.6 × 140 cm),"George A. Hearn Fund, 1967",,,,,,,,,,,,Paintings,© Estate of Max Weber,http://www.metmuseum.org/art/collection/search/489513,https://www.wikidata.org/wiki/Q20198157,,"Metropolitan Museum of Art, New York, NY",,,
67.187.53a-c,True,True,False,489625,,Modern and Contemporary Art,1967,Painting,The Beginning,,,,,,16166,Artist, ,Max Beckmann,"German, Leipzig 1884–1950 New York", ,"Beckmann, Max",German,1884      ,1950      ,,http://vocab.getty.edu/page/ulan/500024106,https://www.wikidata.org/wiki/Q164683,1946–49,1946,1949,Oil on canvas,"Overall: 69 in. × 125 1/2 in. (175.3 × 318.8 cm)
left (a): 65 in. × 33 1/2 in. (165.1 × 85.1 cm)
center (b): 69 × 59 in. (175.3 × 149.9 cm)
right (c): 65 in. × 33 1/2 in. (165.1 × 85.1 cm)","Bequest of Miss Adelaide Milton de Groot (1876–1967), 1967",,,,,,,,,,,,Paintings,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/489625,https://www.wikidata.org/wiki/Q20191901,,"Metropolitan Museum of Art, New York, NY",Men|Women|Cats|Horses|Students|Teachers,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300265960|http://vocab.getty.edu/page/aat/300250148|http://vocab.getty.edu/page/aat/300025909|http://vocab.getty.edu/page/aat/300025529,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q146|https://www.wikidata.org/wiki/Q726|https://www.wikidata.org/wiki/Q48282|https://www.wikidata.org/wiki/Q37226
67.61,True,False,False,489674,,Modern and Contemporary Art,1967,Painting,Grape Wine,,,,,,16276,Artist, ,Andrew Wyeth,"American, Chadds Ford, Pennsylvania 1917–2009 Chadds Ford, Pennsylvania", ,"Wyeth, Andrew",American,1917      ,2009      ,,http://vocab.getty.edu/page/ulan/500001266,https://www.wikidata.org/wiki/Q316325,1966,1966,1966,Tempera on Masonite,25 7/8 × 29 1/8 in. (65.7 × 74 cm),"Gift of Amanda K. Berls, 1967",,,,,,,,,,,,Paintings,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/489674,https://www.wikidata.org/wiki/Q19914555,,"Metropolitan Museum of Art, New York, NY",Men|Portraits,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307
1999.363.15,True,True,False,489972,,Modern and Contemporary Art,1999,Painting,The Jewish Angel,,,,,,16177,Artist, ,Giorgio de Chirico,"Italian (born Greece), Vólos 1888–1978 Rome", ,"Chirico, Giorgio de","Italian, born Greece",1888      ,1978      ,,http://vocab.getty.edu/page/ulan/500032635,https://www.wikidata.org/wiki/Q156622,1916,1916,1916,Oil on canvas,26 7/8 × 17 3/4 in. (68.3 × 45.1 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/489972,https://www.wikidata.org/wiki/Q83541340,,"Metropolitan Museum of Art, New York, NY",Still Life,http://vocab.getty.edu/page/aat/300015638,https://www.wikidata.org/wiki/Q170571
1999.363.2,True,False,False,489977,,Modern and Contemporary Art,1999,Painting,Thérèse Dreaming,,,,,,16164,Artist, ,Balthus (Balthasar Klossowski),"French, Paris 1908–2001 Rossinière", ,Balthus (Balthasar Klossowski),French,1908      ,2001      ,,http://vocab.getty.edu/page/ulan/500021167,https://www.wikidata.org/wiki/Q325925,1938,1938,1938,Oil on canvas,59 × 51 in. (149.9 × 129.5 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/489977,https://www.wikidata.org/wiki/Q19917606,,"Metropolitan Museum of Art, New York, NY",Women|Cats|Sleeping,http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300265960|http://vocab.getty.edu/page/aat/300375130,https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q146|https://www.wikidata.org/wiki/Q35831
1999.363.41,True,True,False,489994,,Modern and Contemporary Art,1999,Painting,Young Sailor II,,,,,,16211,Artist, ,Henri Matisse,"French, Le Cateau-Cambrésis 1869–1954 Nice", ,"Matisse, Henri",French,1869      ,1954      ,,http://vocab.getty.edu/page/ulan/500017300,https://www.wikidata.org/wiki/Q5589,1906,1906,1906,Oil on canvas,39 7/8 × 32 11/16 in. (101.3 × 83 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings,"© 2023 Succession H. Matisse / Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/489994,https://www.wikidata.org/wiki/Q16987384,,"Metropolitan Museum of Art, New York, NY",Men|Portraits|Sailors,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300015637|http://vocab.getty.edu/page/aat/300386642,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q134307|https://www.wikidata.org/wiki/Q45199
1999.363.50,True,True,False,490004,,Modern and Contemporary Art,1999,Painting,Potato,,,,,,16212,Artist, ,Joan Miró,"Spanish, Barcelona 1893–1983 Palma de Mallorca", ,"Miró, Joan",Spanish,1893      ,1983      ,,http://vocab.getty.edu/page/ulan/500014094,https://www.wikidata.org/wiki/Q152384,1928,1928,1928,Oil on canvas,39 3/4 × 32 1/8 in. (101 × 81.6 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490004,https://www.wikidata.org/wiki/Q20189406,,"Metropolitan Museum of Art, New York, NY",Women,http://vocab.getty.edu/page/aat/300025943,https://www.wikidata.org/wiki/Q467
1999.363.16,True,True,False,490036,,Modern and Contemporary Art,1999,Painting,The Accommodations of Desire,,,,,,16180,Artist, ,Salvador Dalí,"Spanish, Figueres 1904–1989 Figueres", ,"Dalí, Salvador",Spanish,1904      ,1989      ,,http://vocab.getty.edu/page/ulan/500009365,https://www.wikidata.org/wiki/Q5577,1929,1929,1929,Oil and cut-and-pasted printed paper on wood,8 3/4 × 13 3/4 in. (22.2 × 34.9 cm),"Jacques and Natasha Gelman Collection, 1998",,,,,,,,,,,,Paintings|Paper-Graphics,"© 2023 Artists Rights Society (ARS), New York",http://www.metmuseum.org/art/collection/search/490036,https://www.wikidata.org/wiki/Q19922659,,"Metropolitan Museum of Art, New York, NY",Men|Insects|Lions,http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300310470|http://vocab.getty.edu/page/aat/300310388,https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q1390|https://www.wikidata.org/wiki/Q140
